flight_id,flight_number,origin_airport_code,destination_code,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,revenue,date,region
117825,AI102,DEL,DXB,Delhi,Dubai,25-10-2023 22:54,26-10-2023 02:29,27,31,4619,A320,221,486.32,3602.143036,7119.337148,86611.34609,107476.72,25-10-2023,Asia
117826,SQ701,SIN,BLR,Singapore,Bangalore,26-05-2023 00:40,26-05-2023 06:27,0,40,9311,B737,217,751.9,4162.621299,3213.344881,99079.28344,163162.3,26-05-2023,Asia
117827,UA301,JFK,,New York,Los Angeles,14-03-2023 08:43,14-03-2023 14:37,0,,4651,A320,102,309.84,2418.835472,4039.026204,28023.37288,31603.68,14-03-2023,North America
117828,LH501,FRA,DEL,Frankfurt,Delhi,04-09-2023 17:02,05-09-2023 00:07,36,17,3014,A350,154,535.89,2960.780845,3416.266553,50030.67612,82527.06,04-09-2023,Europe
117829,EK201,DXB,LHR,Dubai,London,04-07-2023 13:24,04-07-2023 20:59,0,28,2235,B787,250,566.47,5412.757296,3197.90773,122172.082,141617.5,04-07-2023,Middle East
117830,DL401,ATL,,Atlanta,Chicago,15-03-2023 04:22,15-03-2023 07:13,16,,9321,A350,236,498.79,3199.675712,2929.26549,98974.91303,117714.44,15-03-2023,North America
117831,AI102,DEL,DXB,Delhi,Dubai,27-04-2023 07:40,27-04-2023 17:14,0,15,3809,B777,115,374.82,8504.15685,3598.16824,37395.89972,43104.3,27-04-2023,Asia
117832,DL401,,ORD,Atlanta,Chicago,13-01-2023 21:08,14-01-2023 03:21,,10,8589,B737,86,512.27,7449.249186,4861.244933,32698.95756,44055.22,13-01-2023,North America
117833,DL401,ATL,ORD,Atlanta,Chicago,12-08-2023 22:18,12-08-2023 23:54,0,0,2651,B787,220,552.56,4679.32505,3179.234282,75214.81384,121563.2,12-08-2023,North America
117834,AI102,DEL,DXB,Delhi,Dubai,09-06-2023 13:31,09-06-2023 14:47,19,41,3607,A320,182,391.08,2050.82147,7060.75567,50902.89832,71176.56,09-06-2023,Asia
117835,UA301,JFK,LAX,New York,Los Angeles,31-12-2023 01:06,31-12-2023 10:58,5,33,9806,A321,181,468.58,5662.549974,5990.07392,75178.7889,84812.98,31-12-2023,North America
117836,DL401,ATL,ORD,Atlanta,Chicago,03-06-2023 11:33,03-06-2023 16:02,25,12,2189,B737,87,328.31,5210.823131,3746.894136,20096.03712,28562.97,03-06-2023,North America
117837,AI101,DEL,LHR,Delhi,London,17-02-2023 22:47,18-02-2023 00:00,0,0,1839,B737,222,326.26,3282.443982,6948.077578,47127.06587,72429.72,17-02-2023,Asia
117838,DL401,ATL,,Atlanta,Chicago,16-12-2023 13:38,16-12-2023 23:32,22,,6844,B777,216,492.43,5874.032395,6960.180456,65377.44903,106364.88,16-12-2023,North America
117839,UA301,JFK,LAX,New York,Los Angeles,04-07-2023 02:50,04-07-2023 11:26,0,4,3151,A321,227,220.54,9918.214963,2031.342186,36810.23136,50062.58,04-07-2023,North America
117840,SQ701,SIN,BLR,Singapore,Bangalore,25-09-2023 11:34,25-09-2023 12:56,6,24,6031,B737,195,216.14,,2486.173898,31513.89622,42147.3,25-09-2023,Asia
117841,SQ701,,,Singapore,Bangalore,06-01-2023 11:12,06-01-2023 13:52,,,6649,B777,84,711.6,2578.391246,4852.134666,45173.25594,59774.4,06-01-2023,Asia
117842,LH501,FRA,DEL,Frankfurt,Delhi,11-07-2023 23:21,12-07-2023 09:01,18,0,2705,B737,197,330.32,3844.116336,5290.24841,41477.92596,65073.04,11-07-2023,Europe
117843,EK201,DXB,LHR,Dubai,London,19-02-2023 01:05,19-02-2023 10:57,15,0,8340,B787,102,466.03,7005.710771,5751.664514,32254.42275,47535.06,19-02-2023,Middle East
117844,DL401,ATL,ORD,Atlanta,Chicago,24-01-2023 07:23,24-01-2023 12:17,0,16,3517,B787,81,392.92,7368.591343,5006.784136,28114.22009,31826.52,24-01-2023,North America
117845,DL401,ATL,ORD,Atlanta,Chicago,21-12-2023 00:47,21-12-2023 09:24,9,0,9452,B777,191,305.54,9922.243483,4409.714419,38340.88979,58358.14,21-12-2023,North America
117846,UA301,JFK,LAX,New York,Los Angeles,26-08-2023 11:30,26-08-2023 19:30,0,0,7368,B737,186,,6892.774836,2125.03662,40979.51303,48116.34,26-08-2023,North America
117847,AI101,DEL,LHR,Delhi,London,06-01-2023 20:53,06-01-2023 22:06,0,18,6007,B737,210,679.43,3323.224618,7600.099063,95794.36325,142680.3,06-01-2023,Asia
117848,DL401,ATL,,Atlanta,Chicago,25-01-2023 12:37,25-01-2023 17:50,0,,4090,A321,113,,3880.031043,7332.466593,45097.38729,54166.55,25-01-2023,North America
117849,AI101,DEL,LHR,Delhi,London,24-11-2023 16:31,25-11-2023 02:03,10,8,1085,A320,135,318,7374.474045,5898.45267,37213.53419,42930,24-11-2023,Asia
117850,SQ701,SIN,BLR,Singapore,Bangalore,30-07-2023 18:47,31-07-2023 01:33,30,4,7781,B737,206,187.71,8688.763499,7984.867065,26335.6565,38668.26,30-07-2023,Asia
117851,QF601,SYD,SIN,Sydney,Singapore,21-02-2023 03:48,21-02-2023 13:32,28,0,2366,A320,131,593.41,2178.51982,3480.411385,53159.01921,77736.71,21-02-2023,Australia
117852,QF601,SYD,SIN,Sydney,Singapore,05-11-2023 19:17,06-11-2023 02:09,32,0,8243,A350,249,156.8,7269.569512,4074.91922,32776.40256,39043.2,05-11-2023,Australia
117853,AI101,DEL,LHR,Delhi,London,18-05-2023 13:08,18-05-2023 18:19,0,0,2272,B777,119,796.64,2429.846932,3054.359782,77953.73078,94800.16,18-05-2023,Asia
117854,UA301,JFK,LAX,New York,Los Angeles,02-02-2023 16:40,02-02-2023 21:08,31,0,6252,A350,133,633.87,5877.491628,6373.340609,58412.85583,84304.71,02-02-2023,North America
117855,AI102,DEL,DXB,Delhi,Dubai,16-01-2023 18:49,17-01-2023 04:03,0,0,9526,A320,87,163,9850.138841,4255.720088,9386.355588,14181,16-01-2023,Asia
117856,DL401,ATL,ORD,Atlanta,Chicago,29-01-2023 15:53,29-01-2023 20:48,15,21,7553,B777,241,614.93,6912.32407,5985.842518,95840.84581,148198.13,29-01-2023,North America
117857,SQ701,SIN,BLR,Singapore,Bangalore,06-07-2023 07:56,06-07-2023 17:24,44,51,8326,A321,146,796.81,4641.981444,2860.129208,90885.24651,116334.26,06-07-2023,Asia
117858,EK201,DXB,LHR,Dubai,London,15-01-2023 14:52,15-01-2023 17:17,23,14,8887,A321,134,588.3,4319.282189,7381.050356,48116.29882,78832.2,15-01-2023,Middle East
117859,QF601,SYD,SIN,Sydney,Singapore,06-12-2023 00:03,06-12-2023 03:53,0,42,5961,A320,200,471.93,2693.361371,2074.417602,63409.28895,94386,06-12-2023,Australia
117860,DL401,ATL,ORD,Atlanta,Chicago,24-08-2023 01:25,24-08-2023 05:41,14,2,5918,B787,80,746.18,9301.384474,4013.921941,46144.27848,59694.4,24-08-2023,North America
117861,UA301,JFK,LAX,New York,Los Angeles,26-10-2023 07:31,26-10-2023 16:57,17,0,9800,B787,100,373.31,3217.876877,5170.713475,26671.33897,37331,26-10-2023,North America
117862,SQ701,SIN,BLR,Singapore,Bangalore,03-06-2023 14:20,03-06-2023 17:07,0,18,6151,B737,83,593.87,7257.184572,5653.926785,34753.4397,49291.21,03-06-2023,Asia
117863,AI101,DEL,LHR,Delhi,London,25-04-2023 15:57,25-04-2023 17:21,36,18,2825,A320,158,672.11,5507.471626,4153.696481,92150.63402,106193.38,25-04-2023,Asia
117864,SQ701,SIN,BLR,Singapore,Bangalore,26-03-2023 15:44,26-03-2023 22:43,9,8,9713,B787,167,264.65,7451.032663,7097.275073,30960.97123,44196.55,26-03-2023,Asia
117865,EK201,DXB,LHR,Dubai,London,16-10-2023 13:25,16-10-2023 17:15,13,10,8713,A320,200,509.65,5508.507595,6364.573171,80822.96437,101930,16-10-2023,Middle East
117866,DL401,ATL,ORD,Atlanta,Chicago,15-03-2023 03:33,15-03-2023 09:26,8,8,4976,A321,,722.31,4514.631537,5811.459926,119174.206,143017.38,15-03-2023,North America
117867,SQ701,SIN,BLR,Singapore,Bangalore,28-09-2023 08:49,28-09-2023 10:13,41,16,8841,A350,143,216.51,7375.946817,4181.897576,24668.70867,30960.93,28-09-2023,Asia
117868,AI102,DEL,DXB,Delhi,Dubai,18-09-2023 21:03,18-09-2023 22:09,12,19,2176,A350,101,174.67,5560.161801,5217.193107,11411.87992,17641.67,18-09-2023,Asia
117869,AI102,DEL,,Delhi,Dubai,17-11-2023 17:30,18-11-2023 00:14,23,,5757,B777,96,192.97,7474.755656,6086.100526,14089.36273,18525.12,17-11-2023,Asia
117870,DL401,,ORD,Atlanta,Chicago,04-12-2023 19:28,05-12-2023 04:47,0,0,9510,B787,239,606.62,9480.665093,,91376.96185,144982.18,04-12-2023,North America
117871,UA301,JFK,LAX,New York,Los Angeles,28-01-2023 07:02,28-01-2023 15:20,0,21,5085,B737,232,320.67,3105.278857,3817.980633,61411.50791,74395.44,28-01-2023,North America
117872,EK201,DXB,LHR,Dubai,London,24-01-2023 21:50,25-01-2023 01:13,24,0,9264,B777,187,396.1,7618.385217,7476.31041,46623.60153,74070.7,24-01-2023,Middle East
117873,EK201,DXB,LHR,Dubai,London,13-04-2023 14:33,13-04-2023 19:16,17,32,3674,A350,125,584.55,2554.129494,7590.334251,61647.08485,73068.75,13-04-2023,Middle East
117874,AI101,DEL,LHR,Delhi,London,30-06-2023 19:20,30-06-2023 20:44,5,13,4960,B737,152,504.79,4289.114014,5041.639073,67952.27749,76728.08,30-06-2023,Asia
117875,EK201,DXB,LHR,Dubai,London,14-06-2023 23:59,15-06-2023 07:05,24,0,1980,A350,130,467.74,5266.943595,7612.384436,49753.79161,60806.2,14-06-2023,Middle East
117876,SQ701,SIN,BLR,Singapore,Bangalore,31-07-2023 14:42,31-07-2023 17:50,13,30,9780,A321,239,207.82,3725.791615,,38387.83511,49668.98,31-07-2023,Asia
117877,EK201,DXB,LHR,Dubai,London,12-06-2023 13:05,12-06-2023 20:37,0,22,3939,B777,88,254.58,3822.495628,6247.440112,15306.0879,22403.04,12-06-2023,Middle East
117878,EK201,DXB,LHR,Dubai,London,04-10-2023 20:38,05-10-2023 05:55,10,0,7791,A350,95,274.88,2171.008991,5557.137015,16042.80729,26113.6,04-10-2023,Middle East
117879,SQ701,SIN,BLR,Singapore,Bangalore,20-07-2023 03:40,20-07-2023 13:35,8,0,9639,A350,192,353.75,5927.495919,3717.024118,58075.34274,67920,20-07-2023,Asia
117880,DL401,ATL,ORD,Atlanta,Chicago,06-10-2023 05:06,06-10-2023 07:58,0,3,7895,A320,153,248.01,7435.541998,5093.245646,23526.70212,37945.53,06-10-2023,North America
117881,AI101,DEL,LHR,Delhi,London,02-08-2023 09:53,02-08-2023 11:59,11,5,5976,B777,179,439.92,2390.227286,2782.319658,53263.53047,78745.68,02-08-2023,Asia
117882,AI102,DEL,DXB,Delhi,Dubai,14-03-2023 15:15,14-03-2023 17:16,4,12,9710,B737,247,207.66,6005.217928,6914.972084,41300.70528,51292.02,14-03-2023,Asia
117883,AI101,DEL,LHR,Delhi,London,30-10-2023 11:44,30-10-2023 18:26,20,0,8148,A350,93,513.08,5348.94458,2951.465358,32836.16236,47716.44,30-10-2023,Asia
117884,AI102,DEL,DXB,Delhi,Dubai,15-06-2023 04:29,15-06-2023 07:47,4,0,856,A320,133,759.69,,3846.38196,74784.21135,101038.77,15-06-2023,Asia
117885,EK201,DXB,LHR,Dubai,London,28-08-2023 17:45,28-08-2023 22:08,6,10,8677,A321,168,597.75,3810.819869,3535.414077,69268.87185,100422,28-08-2023,Middle East
117886,DL401,ATL,ORD,Atlanta,Chicago,26-11-2023 07:13,26-11-2023 10:25,21,,597,B787,134,768.03,2559.672944,3607.488225,90608.09936,102916.02,26-11-2023,North America
117887,QF601,SYD,SIN,Sydney,Singapore,20-10-2023 09:38,20-10-2023 16:14,20,9,4046,B737,80,562.24,2658.214094,6021.749864,33088.88448,44979.2,20-10-2023,Australia
117888,QF601,SYD,SIN,Sydney,Singapore,22-03-2023 08:21,22-03-2023 18:16,0,0,2139,B737,250,,2517.464112,7424.042504,131818.4093,178395,22-03-2023,Australia
117889,AI101,DEL,,Delhi,London,01-11-2023 06:11,01-11-2023 10:05,4,,6113,A320,178,439.62,8032.625998,5033.128212,47805.57137,78252.36,01-11-2023,Asia
117890,UA301,JFK,LAX,New York,Los Angeles,08-09-2023 06:48,08-09-2023 14:14,7,0,5038,B777,246,715.44,3333.949067,5405.201539,122793.3,175998.24,08-09-2023,North America
117891,EK201,DXB,LHR,Dubai,London,29-09-2023 11:30,29-09-2023 20:55,18,8,5193,B737,231,182.87,7384.322752,4601.963431,26785.07894,42242.97,29-09-2023,Middle East
117892,UA301,JFK,LAX,New York,Los Angeles,18-06-2023 16:52,18-06-2023 18:50,18,15,7613,A321,224,544.18,9291.255616,3931.947042,89260.6847,121896.32,18-06-2023,North America
117893,QF601,SYD,SIN,Sydney,Singapore,20-09-2023 02:48,20-09-2023 12:26,6,5,6856,A321,218,738.41,5236.840769,2163.718381,141758.9063,160973.38,20-09-2023,Australia
117894,SQ701,SIN,BLR,Singapore,Bangalore,05-01-2023 23:17,06-01-2023 00:57,20,52,3315,A321,223,374.29,5877.418905,,71675.95185,83466.67,05-01-2023,Asia
117895,AI101,DEL,LHR,Delhi,London,11-08-2023 15:57,11-08-2023 18:11,0,8,7255,B777,225,265.36,2336.083435,6856.97613,52389.31802,59706,11-08-2023,Asia
117896,UA301,JFK,LAX,New York,Los Angeles,26-11-2023 09:51,26-11-2023 11:34,0,7,1643,B787,157,681.38,4419.204229,2941.119183,76751.62042,106976.66,26-11-2023,North America
117897,AI101,DEL,LHR,Delhi,London,27-01-2023 19:54,28-01-2023 01:47,0,5,5051,A350,92,526.2,3576.4626,2062.331478,40628.91426,48410.4,27-01-2023,Asia
117898,SQ701,SIN,BLR,Singapore,Bangalore,31-05-2023 13:17,31-05-2023 15:13,13,0,7885,A321,,355.04,8724.01571,,33250.99424,53611.04,31-05-2023,Asia
117899,UA301,JFK,LAX,New York,Los Angeles,15-03-2023 12:36,15-03-2023 19:46,0,33,4506,B787,233,437.91,6228.225837,2963.742963,62295.79358,102033.03,15-03-2023,North America
117900,DL401,ATL,ORD,Atlanta,Chicago,02-01-2023 13:00,02-01-2023 16:00,26,5,2357,B737,242,295.09,8859.09866,7149.609232,48365.25229,71411.78,02-01-2023,North America
117901,UA301,JFK,LAX,New York,Los Angeles,30-12-2023 11:02,30-12-2023 12:18,0,9,9591,B777,203,469.26,3474.809582,6937.832535,83153.2155,95259.78,30-12-2023,North America
117902,UA301,JFK,,New York,Los Angeles,29-08-2023 11:36,29-08-2023 18:18,17,,8695,A320,89,678.43,5934.038506,6460.7383,44058.01763,60380.27,29-08-2023,North America
117903,LH501,,,Frankfurt,Delhi,18-01-2023 09:35,18-01-2023 13:25,,,9844,A321,168,730.83,9528.821707,2869.887484,105327.0897,122779.44,18-01-2023,Europe
117904,DL401,ATL,ORD,Atlanta,Chicago,03-03-2023 21:17,04-03-2023 01:12,0,2,1007,B737,175,320.56,3915.94571,4435.565721,47924.63695,56098,03-03-2023,North America
117905,AI102,DEL,DXB,Delhi,Dubai,13-02-2023 15:31,13-02-2023 23:33,29,0,1251,B787,229,189.21,6042.081208,7351.535363,29816.05154,43329.09,13-02-2023,Asia
117906,SQ701,SIN,BLR,Singapore,Bangalore,10-11-2023 23:07,11-11-2023 09:05,34,40,4134,A350,209,778.44,5222.322584,3912.032577,109373.452,162693.96,10-11-2023,Asia
117907,AI102,DEL,DXB,Delhi,Dubai,20-05-2023 04:35,20-05-2023 13:51,33,19,3695,B777,134,636.24,2433.716555,3052.964848,76410.70836,85256.16,20-05-2023,Asia
117908,LH501,FRA,DEL,Frankfurt,Delhi,11-08-2023 12:05,11-08-2023 17:18,1,13,2604,B787,219,279.14,9108.750463,4731.622042,39421.96699,61131.66,11-08-2023,Europe
117909,LH501,FRA,DEL,Frankfurt,Delhi,29-04-2023 11:56,29-04-2023 15:53,0,0,8332,B787,146,171.07,7890.004207,2361.726615,15819.7468,24976.22,29-04-2023,Europe
117910,LH501,FRA,DEL,Frankfurt,Delhi,04-06-2023 12:28,04-06-2023 19:36,0,9,1545,B777,111,222.33,4284.23371,3956.749438,21359.06005,24678.63,04-06-2023,Europe
117911,EK201,,LHR,Dubai,London,27-02-2023 02:37,27-02-2023 05:48,,12,854,B737,161,325.46,9978.679011,6809.464322,41478.33451,52399.06,27-02-2023,Middle East
117912,EK201,DXB,LHR,Dubai,London,07-08-2023 04:20,07-08-2023 13:12,27,,5123,A320,81,283.47,3863.41246,3262.480445,20324.05918,22961.07,07-08-2023,Middle East
117913,UA301,JFK,LAX,New York,Los Angeles,27-01-2023 00:31,27-01-2023 04:18,12,0,7920,B737,140,567.29,7554.275303,4893.682216,56233.44496,79420.6,27-01-2023,North America
117914,LH501,FRA,DEL,Frankfurt,Delhi,05-09-2023 22:32,06-09-2023 02:27,13,20,6867,A350,131,574.19,4569.408328,3765.118001,46290.46208,75218.89,05-09-2023,Europe
117915,LH501,FRA,DEL,Frankfurt,Delhi,25-10-2023 01:39,25-10-2023 07:11,28,20,363,A320,250,,9248.099291,2924.169139,161364.7517,188285,25-10-2023,Europe
117916,UA301,JFK,LAX,New York,Los Angeles,24-05-2023 18:17,25-05-2023 02:46,18,0,7384,B737,155,464.83,7811.253669,6693.865814,43501.63259,72048.65,24-05-2023,North America
117917,LH501,FRA,DEL,Frankfurt,Delhi,05-11-2023 20:19,05-11-2023 22:54,0,0,4090,A350,160,500.31,8372.785905,3866.286448,50326.26731,80049.6,05-11-2023,Europe
117918,UA301,JFK,LAX,New York,Los Angeles,25-12-2023 12:51,25-12-2023 18:34,17,0,3813,A350,237,495.42,9261.990705,7468.637309,85146.79686,117414.54,25-12-2023,North America
117919,SQ701,SIN,BLR,Singapore,Bangalore,21-09-2023 19:57,21-09-2023 21:22,16,12,7559,A321,236,787.28,9173.107304,6700.398128,140547.6208,185798.08,21-09-2023,Asia
117920,EK201,DXB,LHR,Dubai,London,04-10-2023 10:06,04-10-2023 14:11,0,0,5750,A350,166,190.74,6884.164648,7524.705057,23780.07192,31662.84,04-10-2023,Middle East
117921,UA301,JFK,LAX,New York,Los Angeles,15-01-2023 11:16,15-01-2023 19:55,30,20,7792,A320,201,681.77,2666.512086,6576.776993,93646.04735,137035.77,15-01-2023,North America
117922,DL401,ATL,ORD,Atlanta,Chicago,24-05-2023 11:25,24-05-2023 16:33,0,0,1458,A350,160,608.28,4070.311795,7561.446301,85184.82347,97324.8,24-05-2023,North America
117923,EK201,DXB,LHR,Dubai,London,09-12-2023 06:52,09-12-2023 16:26,0,34,4726,B787,164,106.19,4477.135091,5084.832848,15437.14054,17415.16,09-12-2023,Middle East
117924,EK201,DXB,LHR,Dubai,London,25-09-2023 10:05,25-09-2023 15:31,10,41,9498,A321,178,360.33,3947.290446,5425.678246,56536.86185,64138.74,25-09-2023,Middle East
117925,AI101,DEL,LHR,Delhi,London,01-08-2023 18:05,02-08-2023 03:44,6,13,6265,B787,80,129.28,9945.791026,4309.76465,6901.902823,10342.4,01-08-2023,Asia
117926,DL401,ATL,ORD,Atlanta,Chicago,08-05-2023 15:22,08-05-2023 18:34,27,37,9894,B737,240,474.81,6685.189539,5186.745503,91260.70721,113954.4,08-05-2023,North America
117927,SQ701,,BLR,Singapore,Bangalore,29-07-2023 11:52,29-07-2023 20:28,20,8,6412,A321,112,531.4,7307.922056,4638.562825,44689.29626,59516.8,29-07-2023,Asia
117928,AI101,DEL,LHR,Delhi,London,28-08-2023 22:07,29-08-2023 07:22,10,0,5160,A321,179,298.64,7005.351061,6250.876464,36074.82894,53456.56,28-08-2023,Asia
117929,AI101,DEL,LHR,Delhi,London,27-10-2023 22:31,28-10-2023 00:05,2,8,5666,B777,99,204.68,7410.319479,6652.981418,17313.10416,20263.32,27-10-2023,Asia
117930,EK201,DXB,LHR,Dubai,London,10-10-2023 06:27,10-10-2023 09:39,37,0,7384,B777,111,725.84,6303.594289,5443.101464,50782.29226,80568.24,10-10-2023,Middle East
117931,LH501,FRA,DEL,Frankfurt,Delhi,08-01-2023 14:55,08-01-2023 20:18,31,6,2939,A350,85,246.6,3473.628114,3076.514558,18186.6623,20961,08-01-2023,Europe
117932,AI101,DEL,LHR,Delhi,London,04-01-2023 02:40,04-01-2023 11:34,34,20,5785,B737,179,260.14,4089.117984,6220.862935,35301.80031,46565.06,04-01-2023,Asia
117933,QF601,SYD,SIN,Sydney,Singapore,04-09-2023 10:18,04-09-2023 16:29,22,25,6197,A350,157,452.74,7773.659457,4981.359617,58918.13163,71080.18,04-09-2023,Australia
117934,AI101,DEL,LHR,Delhi,London,24-02-2023 04:36,24-02-2023 11:05,26,27,7997,A320,82,222.21,5619.948937,7789.00145,15763.23197,18221.22,24-02-2023,Asia
117935,SQ701,SIN,BLR,Singapore,Bangalore,05-09-2023 17:35,06-09-2023 02:11,52,37,6113,A350,131,374.84,,2186.372058,39616.99761,49104.04,05-09-2023,Asia
117936,LH501,FRA,DEL,Frankfurt,Delhi,01-04-2023 00:32,01-04-2023 06:42,19,0,626,B787,247,390.97,3985.159449,6917.25945,72506.77614,96569.59,01-04-2023,Europe
117937,UA301,JFK,LAX,New York,Los Angeles,20-01-2023 17:17,20-01-2023 21:19,17,0,4563,B787,131,484.6,7291.590096,6162.851761,52109.59285,63482.6,20-01-2023,North America
117938,LH501,FRA,DEL,Frankfurt,Delhi,02-09-2023 14:11,02-09-2023 20:54,26,0,1320,B777,158,509.84,9502.092282,6930.461412,55227.25664,80554.72,02-09-2023,Europe
117939,AI101,DEL,LHR,Delhi,London,29-07-2023 23:36,30-07-2023 05:49,32,43,1946,A321,116,,4798.924591,4463.309753,59843.55875,87526.64,29-07-2023,Asia
117940,AI102,DEL,DXB,Delhi,Dubai,23-06-2023 07:58,23-06-2023 13:18,0,7,6338,A320,183,420.71,9694.670679,3579.172825,56219.3584,76989.93,23-06-2023,Asia
117941,SQ701,SIN,BLR,Singapore,Bangalore,11-03-2023 09:35,11-03-2023 12:56,0,0,2327,B777,90,174.69,7537.352752,4453.678788,9882.671458,15722.1,11-03-2023,Asia
117942,UA301,JFK,LAX,New York,Los Angeles,20-01-2023 08:56,20-01-2023 12:20,7,19,4934,A320,224,,4416.983418,7602.25777,62792.28653,80008.32,20-01-2023,North America
117943,AI102,DEL,DXB,Delhi,Dubai,19-05-2023 22:50,20-05-2023 05:29,25,10,4250,A321,120,277.55,6559.987777,7872.873841,23387.67514,33306,19-05-2023,Asia
117944,DL401,ATL,ORD,Atlanta,Chicago,15-06-2023 14:21,15-06-2023 21:06,0,10,2706,B787,131,648.29,7898.810617,6189.868258,63843.03005,84925.99,15-06-2023,North America
117945,DL401,ATL,ORD,Atlanta,Chicago,02-11-2023 16:00,02-11-2023 20:39,0,0,857,B737,107,131.17,7368.89824,2204.573713,8617.675056,14035.19,02-11-2023,North America
117946,QF601,SYD,,Sydney,Singapore,27-11-2023 06:20,27-11-2023 11:36,0,,9224,B737,219,683.92,6551.472224,4300.343587,109202.7364,149778.48,27-11-2023,Australia
117947,AI101,DEL,LHR,Delhi,London,06-05-2023 11:02,06-05-2023 17:53,20,13,5926,A320,176,,9789.815744,2830.839595,28499.86542,37336.64,06-05-2023,Asia
117948,QF601,SYD,,Sydney,Singapore,02-12-2023 14:22,02-12-2023 18:26,0,,1566,A321,240,768.12,6444.7546,2035.970564,135257.9781,184348.8,02-12-2023,Australia
117949,EK201,DXB,LHR,Dubai,London,02-07-2023 16:07,02-07-2023 18:16,0,32,846,B787,171,471.24,2652.970013,,69981.62589,80582.04,02-07-2023,Middle East
117950,AI102,DEL,DXB,Delhi,Dubai,21-02-2023 22:57,22-02-2023 05:18,53,18,6483,A320,201,645.58,4454.70519,2508.722888,80205.72085,129761.58,21-02-2023,Asia
117951,QF601,SYD,SIN,Sydney,Singapore,16-08-2023 06:01,16-08-2023 11:57,24,5,8093,A350,103,,5722.426909,5281.277041,25554.06486,32969.27,16-08-2023,Australia
117952,SQ701,SIN,BLR,Singapore,Bangalore,15-06-2023 02:10,15-06-2023 08:52,0,0,7162,A321,161,688.86,6191.412093,5714.441885,98455.31044,110906.46,15-06-2023,Asia
117953,SQ701,SIN,BLR,Singapore,Bangalore,09-10-2023 00:22,09-10-2023 08:18,0,1,7240,B787,199,225.97,5722.822293,7606.799243,40151.74592,44968.03,09-10-2023,Asia
117954,SQ701,SIN,,Singapore,Bangalore,29-03-2023 11:53,29-03-2023 17:29,0,,6711,B777,175,576.38,8019.418015,7091.092198,63550.45731,100866.5,29-03-2023,Asia
117955,UA301,JFK,LAX,New York,Los Angeles,05-01-2023 03:00,05-01-2023 10:33,0,47,5532,B787,108,109.78,8971.682171,2185.960943,7750.801956,11856.24,05-01-2023,North America
117956,DL401,ATL,ORD,Atlanta,Chicago,06-10-2023 14:14,06-10-2023 21:03,0,23,6147,B787,250,714.17,3839.228427,2196.406051,127342.4072,178542.5,06-10-2023,North America
117957,LH501,FRA,DEL,Frankfurt,Delhi,17-10-2023 14:27,17-10-2023 22:56,4,16,2045,A321,172,337.82,8511.279652,6823.800729,50238.854,58105.04,17-10-2023,Europe
117958,AI101,DEL,LHR,Delhi,London,22-10-2023 22:28,23-10-2023 08:07,20,10,3708,A321,241,200.41,5179.948813,4078.581544,39731.29,48298.81,22-10-2023,Asia
117959,UA301,JFK,LAX,New York,Los Angeles,29-01-2023 07:26,29-01-2023 15:31,0,2,2873,A321,88,510.56,2276.149084,3873.503132,33247.23344,44929.28,29-01-2023,North America
117960,DL401,ATL,ORD,Atlanta,Chicago,14-05-2023 04:56,14-05-2023 11:27,13,9,4930,A321,95,689.74,3864.143849,6980.914123,39635.96212,65525.3,14-05-2023,North America
117961,LH501,,DEL,Frankfurt,Delhi,26-08-2023 02:19,26-08-2023 06:16,,31,553,B737,144,312.66,6399.553105,2125.964151,31579.34366,45023.04,26-08-2023,Europe
117962,UA301,JFK,LAX,New York,Los Angeles,21-07-2023 00:45,21-07-2023 03:04,0,3,859,B787,104,530.59,9696.088442,2669.700801,35055.24221,55181.36,21-07-2023,North America
