flight_id,airline,flight_number,origin_airport,destination_airport,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,date,region
117039,IndiGo,IN7281,CDG,JFK,Paris,New York,6/29/2023 15:55,6/30/2023 3:02,10,0,3599,Boeing 737,275,307.11,9212.59,5395.93,24684.58,6/29/2023,Europe
117040,Lufthansa,LU9362,CDG,DOH,Paris,Doha,8/19/2024 20:05,8/20/2024 10:35,0,8,8180,Boeing 777,239,119.66,29864.16,5868.26,41462.41,8/19/2024,Europe
117041,IndiGo,IN1649,JFK,LHR,New York,London,8/27/2023 14:15,8/27/2023 19:35,0,20,9196,Boeing 737 MAX,161,748.16,33992.75,4480.88,43948.49,8/27/2023,North America
117042,Lufthansa,LU9848,JFK,LAX,New York,Los Angeles,12/21/2023 10:03,12/21/2023 12:28,0,26,7910,Airbus A350,130,945.41,35574.49,5748.46,51851.06,12/21/2023,North America
117043,Southwest Airlines,SO9085,JFK,DEL,New York,Delhi,1/21/2023 18:13,1/22/2023 0:52,29,7,8745,Airbus A320,256,437.59,32474.76,5195.28,49436.63,1/21/2023,North America
117044,Emirates,EM1245,CDG,JFK,Paris,New York,11/29/2024 3:36,11/29/2024 6:46,21,19,8241,Boeing 777,245,912.39,22330.39,2256.93,31564.69,11/29/2024,Europe
117045,American Airlines,AM8751,LHR,LAX,London,Los Angeles,7/12/2024 3:22,7/12/2024 14:39,0,39,913,Airbus A350,229,146.27,3931.4,3518.86,21879.52,7/12/2024,Europe
117046,American Airlines,AM9829,JFK,CDG,New York,Paris,1/22/2024 10:52,1/22/2024 21:49,4,20,10407,Boeing 737,214,364.67,35849.62,4361.78,53393.74,1/22/2024,North America
117047,Delta Air Lines,DE2779,SYD,CDG,Sydney,Paris,8/15/2024 15:25,8/16/2024 3:59,24,0,8887,Airbus A321,195,733.68,29802.13,2543.84,46164.75,8/15/2024,Australia
117048,American Airlines,AM7805,SYD,BLR,Sydney,Bangalore,5/6/2023 9:59,5/6/2023 17:01,0,23,11625,Boeing 737,201,1009.26,32111.78,6355.79,47855.67,5/6/2023,Australia
117049,Emirates,EM3963,DOH,BLR,Doha,Bangalore,11/5/2024 1:35,11/5/2024 7:49,11,20,7354,Airbus A320,208,112.9,21168.82,4267.26,37432,11/5/2024,Middle East
117050,United Airlines,UN4172,ATL,SYD,Atlanta,Sydney,10/5/2023 20:39,10/6/2023 5:19,11,30,10855,Airbus A350,86,681.11,40213.57,4063.37,47986.92,10/5/2023,North America
117051,Qatar Airways,QA1925,DEL,SYD,Delhi,Sydney,8/21/2023 0:10,8/21/2023 10:29,12,33,10906,Boeing 737 MAX,175,391.81,37698.41,6092.03,52173.98,8/21/2023,Asia
117052,United Airlines,UN6820,DOH,LAX,Doha,Los Angeles,10/6/2024 20:14,10/7/2024 5:46,0,5,7281,Boeing 787,256,140.66,21023.74,6366.04,34521.31,10/6/2024,Middle East
117053,Southwest Airlines,SO9299,DEL,CDG,Delhi,Paris,3/21/2024 12:00,3/21/2024 21:11,0,14,3027,Boeing 737,250,456.01,12302.35,2118.11,25798.28,3/21/2024,Asia
117054,American Airlines,AM5123,DEL,LHR,Delhi,London,2/22/2023 7:55,2/22/2023 16:42,4,3,492,Boeing 787,168,860.36,2077.73,6982.82,21707.72,2/22/2023,Asia
117055,Delta Air Lines,DE7622,ATL,SYD,Atlanta,Sydney,12/29/2023 18:37,12/30/2023 1:24,0,0,3319,Airbus A320,193,542.35,13021.68,6179.74,25441.96,12/29/2023,North America
117056,Qatar Airways,QA8062,BLR,CDG,Bangalore,Paris,2/7/2024 4:44,2/7/2024 8:52,9,0,4373,Airbus A320,120,1017.78,11924.14,6968.06,29971.77,2/7/2024,Asia
117057,IndiGo,IN7504,DOH,SYD,Doha,Sydney,6/8/2023 13:44,6/9/2023 3:38,0,9,11645,Airbus A321,192,360.12,40997.93,6278.33,50722.11,6/8/2023,Middle East
117058,Southwest Airlines,SO9857,LAX,DOH,Los Angeles,Doha,5/6/2024 0:17,5/6/2024 2:51,0,4,3122,Airbus A321,108,1026.18,8470.77,5352.35,25970.63,5/6/2024,North America
117059,Emirates,EM7935,SYD,CDG,Sydney,Paris,9/30/2023 13:56,9/30/2023 17:48,2,17,3608,Boeing 737,190,681.71,15309.09,3103.34,28998.86,9/30/2023,Australia
117060,United Airlines,UN378,LAX,SYD,Los Angeles,Sydney,1/11/2023 20:42,1/12/2023 3:24,0,36,2927,Airbus A350,203,1071.27,7718.38,2494.69,14097.06,1/11/2023,North America
117061,IndiGo,IN1173,JFK,BLR,New York,Bangalore,9/12/2024 14:50,9/13/2024 4:25,26,0,659,Boeing 737,151,719.67,2703.76,2117.89,9477.09,9/12/2024,North America
117062,Emirates,EM6435,LAX,ATL,Los Angeles,Atlanta,6/29/2023 22:48,6/30/2023 9:18,4,35,9128,Boeing 787,266,867.69,30747.62,7965.32,47868.71,6/29/2023,North America
117063,Delta Air Lines,DE9563,BLR,ORD,Bangalore,Chicago,2/11/2023 4:39,2/11/2023 10:31,0,7,7217,Airbus A350,85,907.74,31866.1,2062.93,38193.33,2/11/2023,Asia
117064,Lufthansa,LU5483,ATL,ORD,Atlanta,Chicago,1/23/2023 3:34,1/23/2023 17:19,38,0,7448,Airbus A321,230,715.07,29150.15,5960.38,38871.97,1/23/2023,North America
117065,Emirates,EM9351,SIN,CDG,Singapore,Paris,1/5/2024 12:30,1/5/2024 22:33,32,0,1496,Airbus A350,139,432.95,4991.35,2790.69,14595.24,1/5/2024,Asia
117066,Delta Air Lines,DE7748,ATL,SYD,Atlanta,Sydney,6/25/2024 12:17,6/25/2024 22:13,0,30,1606,Airbus A350,83,313.34,4693.07,4151.05,14381.13,6/25/2024,North America
117067,Delta Air Lines,DE2508,DEL,BLR,Delhi,Bangalore,7/9/2023 5:27,7/9/2023 14:28,18,17,10127,Airbus A350,246,648.09,42118.37,6863.21,53537.99,7/9/2023,Asia
117068,Delta Air Lines,DE1940,BLR,ORD,Bangalore,Chicago,10/16/2023 21:36,10/17/2023 4:00,0,0,3645,Boeing 737,210,824.53,11490.92,4030.04,22554.18,10/16/2023,Asia
117069,IndiGo,IN2765,DOH,ATL,Doha,Atlanta,5/14/2023 19:55,5/14/2023 21:10,33,12,10594,Boeing 777,288,834.12,30286.01,7235.93,40646.3,5/14/2023,Middle East
117070,Qatar Airways,QA3377,DEL,ATL,Delhi,Atlanta,11/26/2023 22:06,11/27/2023 12:02,7,11,11367,Boeing 777,126,484.14,50121.87,2891.76,67797.6,11/26/2023,Asia
117071,Lufthansa,LU5776,SIN,SYD,Singapore,Sydney,10/15/2024 20:05,10/15/2024 23:48,40,21,1013,Airbus A321,127,469.8,4190.84,2119.23,14960.66,10/15/2024,Asia
117072,Southwest Airlines,SO9082,CDG,DOH,Paris,Doha,11/17/2024 11:36,11/17/2024 19:22,0,0,11860,Boeing 737,95,147.37,30506.36,5398.47,42577.11,11/17/2024,Europe
117073,Emirates,EM9814,DEL,DOH,Delhi,Doha,2/18/2023 1:32,2/18/2023 10:05,21,0,6812,Boeing 777,179,1133.57,22326.06,3945.4,35410.16,2/18/2023,Asia
117074,IndiGo,IN7894,LHR,ATL,London,Atlanta,4/15/2023 9:21,4/15/2023 10:52,0,31,6398,Airbus A350,130,943.09,22569.9,5871.85,41576.65,4/15/2023,Europe
117075,Southwest Airlines,SO8412,ATL,LHR,Atlanta,London,4/9/2023 5:45,4/9/2023 18:57,27,14,5472,Boeing 737 MAX,186,132.71,21729.01,3108.01,27877.39,4/9/2023,North America
117076,Delta Air Lines,DE952,BLR,JFK,Bangalore,New York,11/20/2023 15:18,11/21/2023 2:50,0,40,1736,Airbus A320,193,1034.62,5756.2,3562.22,22563.17,11/20/2023,Asia
117077,Emirates,EM6460,ATL,LAX,Atlanta,Los Angeles,6/28/2023 6:27,6/28/2023 16:47,30,2,11105,Airbus A320,104,861.53,35893.92,5797.69,48991.18,6/28/2023,North America
117078,Lufthansa,LU5997,ORD,DEL,Chicago,Delhi,8/23/2024 8:28,8/23/2024 15:05,0,9,3148,Airbus A350,204,193.3,10717.52,5303.15,24303.24,8/23/2024,North America
117079,Southwest Airlines,SO1102,SIN,BLR,Singapore,Bangalore,3/11/2023 2:00,3/11/2023 8:16,0,47,9121,Boeing 787,166,500.11,27190.07,6279.7,46972.06,3/11/2023,Asia
117080,Emirates,EM1428,SIN,BLR,Singapore,Bangalore,3/21/2023 18:59,3/22/2023 2:02,2,0,4726,Airbus A350,296,997.91,21169.18,7210.63,42883.05,3/21/2023,Asia
117081,Delta Air Lines,DE5523,DXB,LHR,Dubai,London,10/19/2023 5:26,10/19/2023 19:43,41,0,4770,Boeing 737,188,881.09,18280.23,7113.56,33482.49,10/19/2023,Middle East
117082,IndiGo,IN5607,LAX,DOH,Los Angeles,Doha,8/15/2024 12:23,8/15/2024 22:39,25,20,3143,Boeing 787,160,164.96,13914.68,6646.57,31056.96,8/15/2024,North America
117083,American Airlines,AM3083,DEL,SYD,Delhi,Sydney,4/29/2023 20:14,4/30/2023 7:43,8,0,6038,Airbus A320,211,118.95,22839.55,7579.23,44711.02,4/29/2023,Asia
117084,Delta Air Lines,DE9534,DOH,LHR,Doha,London,12/27/2023 19:43,12/28/2023 1:42,9,0,9092,Airbus A350,120,349.62,31762.32,4682.5,45007.04,12/27/2023,Middle East
117085,Lufthansa,LU5883,DEL,ORD,Delhi,Chicago,11/12/2023 9:27,11/12/2023 16:03,9,21,3661,Boeing 777,130,255.48,12581.06,2234.64,24859.53,11/12/2023,Asia
117086,Delta Air Lines,DE6777,JFK,BLR,New York,Bangalore,11/3/2024 0:45,11/3/2024 8:41,44,0,7325,Boeing 737,110,559.88,24388.65,6973.66,42318.75,11/3/2024,North America
117087,Lufthansa,LU1204,SYD,ORD,Sydney,Chicago,7/2/2024 1:45,7/2/2024 12:12,4,0,11221,Airbus A350,127,930.44,43735.39,5444.28,58826.22,7/2/2024,Australia
117088,IndiGo,IN1729,CDG,ATL,Paris,Atlanta,11/7/2024 2:02,11/7/2024 14:34,15,0,10033,Airbus A350,159,535.07,34489.73,5995.85,48905.1,11/7/2024,Europe
117089,Delta Air Lines,DE2270,BLR,DOH,Bangalore,Doha,2/6/2023 18:59,2/6/2023 20:33,0,0,353,Boeing 737 MAX,282,1188.09,1588.07,5435.44,19632.65,2/6/2023,Asia
117090,Emirates,EM4802,LAX,DEL,Los Angeles,Delhi,11/13/2024 3:48,11/13/2024 8:07,0,0,4242,Boeing 787,258,1157.02,11301.18,5275.73,29256.25,11/13/2024,North America
117091,United Airlines,UN6276,ORD,LHR,Chicago,London,10/25/2023 6:12,10/25/2023 13:36,43,14,8753,Airbus A320,142,278.55,32438.05,6902.07,47707.59,10/25/2023,North America
117092,Southwest Airlines,SO1267,CDG,SIN,Paris,Singapore,1/11/2023 10:45,1/11/2023 19:03,11,32,3566,Boeing 737 MAX,243,934.75,8950.37,6990.87,24247.12,1/11/2023,Europe
117093,Lufthansa,LU9070,DEL,LAX,Delhi,Los Angeles,9/23/2024 20:55,9/24/2024 5:56,17,16,4678,Airbus A321,215,1149.43,17633.86,6605.89,28902.17,9/23/2024,Asia
117094,American Airlines,AM9623,BLR,LHR,Bangalore,London,1/21/2024 10:25,1/21/2024 14:07,0,0,2664,Airbus A350,196,1116.48,10747.59,7718.4,24661.32,1/21/2024,Asia
117095,Southwest Airlines,SO1247,DOH,LAX,Doha,Los Angeles,4/15/2024 3:21,4/15/2024 12:00,0,0,7638,Boeing 777,147,1143.08,19772.05,5355.29,33414.82,4/15/2024,Middle East
117096,United Airlines,UN4315,ATL,LHR,Atlanta,London,9/14/2023 0:22,9/14/2023 4:06,4,14,7340,Boeing 737 MAX,121,232.32,20852.03,5183.03,39758.61,9/14/2023,North America
117097,Emirates,EM4647,DEL,BLR,Delhi,Bangalore,6/18/2023 8:34,6/18/2023 14:11,9,1,5600,Boeing 777,122,788.98,19563.69,6099.36,38048.31,6/18/2023,Asia
117098,Lufthansa,LU7743,DXB,LAX,Dubai,Los Angeles,3/18/2023 23:33,3/19/2023 6:13,0,15,5324,Boeing 777,183,714.07,14105.28,6823.99,32059.13,3/18/2023,Middle East
117099,Qatar Airways,QA6534,LHR,ORD,London,Chicago,6/9/2023 19:51,6/9/2023 22:05,0,14,9747,Airbus A321,187,702.98,28899.89,3167.64,36583.07,6/9/2023,Europe
117100,Qatar Airways,QA9340,DOH,BLR,Doha,Bangalore,12/26/2023 0:57,12/26/2023 12:12,0,14,10862,Boeing 737,149,185.52,48335.87,3755.06,60386.86,12/26/2023,Middle East
117101,United Airlines,UN9442,LAX,ORD,Los Angeles,Chicago,7/24/2023 7:37,7/24/2023 17:36,24,19,702,Airbus A350,238,1054.07,2277.68,6902.64,19853.01,7/24/2023,North America
117102,Emirates,EM7919,SIN,JFK,Singapore,New York,2/17/2024 2:29,2/17/2024 9:41,6,24,11943,Airbus A320,112,391.38,32298.77,3694.8,50513.32,2/17/2024,Asia
117103,Emirates,EM2435,BLR,DXB,Bangalore,Dubai,1/5/2024 15:13,1/6/2024 2:30,0,6,6362,Boeing 737 MAX,96,589.8,28303.8,2418.33,39146.63,1/5/2024,Asia
117104,Southwest Airlines,SO6563,LAX,DOH,Los Angeles,Doha,11/17/2023 21:25,11/18/2023 11:01,6,26,6280,Boeing 737 MAX,245,856.31,20780.92,6074.43,30905.84,11/17/2023,North America
117105,American Airlines,AM1441,ATL,SIN,Atlanta,Singapore,1/20/2023 6:24,1/20/2023 12:03,0,0,3749,Boeing 737 MAX,202,396.41,9790.62,4885.46,21516.43,1/20/2023,North America
117106,United Airlines,UN2936,DEL,DOH,Delhi,Doha,11/25/2023 13:11,11/26/2023 1:10,44,0,1565,Airbus A321,222,597.25,5560.49,6419.85,22632.6,11/25/2023,Asia
117107,American Airlines,AM2604,DXB,BLR,Dubai,Bangalore,4/4/2023 12:46,4/4/2023 21:45,26,0,1927,Airbus A350,84,1119.52,5126.3,3150.41,20022.75,4/4/2023,Middle East
117108,Delta Air Lines,DE5748,SIN,SYD,Singapore,Sydney,4/3/2024 5:54,4/3/2024 12:26,15,33,327,Airbus A350,90,336.7,1019.97,4509.32,11987.5,4/3/2024,Asia
117109,Lufthansa,LU6394,BLR,JFK,Bangalore,New York,5/29/2024 22:37,5/30/2024 11:33,15,33,1665,Boeing 737 MAX,167,679.4,6461.82,7129.03,21172.47,5/29/2024,Asia
117110,Delta Air Lines,DE7717,ATL,CDG,Atlanta,Paris,4/6/2024 14:28,4/7/2024 0:30,0,1,4601,Boeing 737,90,802.37,15963.98,3524.28,27310.09,4/6/2024,North America
117111,Lufthansa,LU2473,CDG,LHR,Paris,London,2/5/2024 4:20,2/5/2024 7:10,25,0,1824,Boeing 777,230,507.01,6190.29,4724.26,16916.05,2/5/2024,Europe
117112,Emirates,EM7860,BLR,LAX,Bangalore,Los Angeles,4/27/2024 10:32,4/27/2024 16:49,21,29,5382,Airbus A320,161,110.86,18174.1,4839.19,32454.47,4/27/2024,Asia
117113,Delta Air Lines,DE9371,ATL,JFK,Atlanta,New York,11/2/2023 19:45,11/3/2023 6:39,27,0,7370,Airbus A350,195,287.37,29283.97,6608,40142.46,11/2/2023,North America
117114,American Airlines,AM5079,DOH,SIN,Doha,Singapore,1/21/2023 3:59,1/21/2023 16:37,3,13,10325,Boeing 737 MAX,108,1101.08,31254.36,7679.41,53142.47,1/21/2023,Middle East
117115,Southwest Airlines,SO9993,JFK,SIN,New York,Singapore,5/14/2023 20:10,5/15/2023 3:32,5,9,391,Boeing 777,254,643.65,1602.48,3201.19,16895.95,5/14/2023,North America
117116,Lufthansa,LU7659,ORD,DOH,Chicago,Doha,9/20/2023 20:04,9/20/2023 21:55,15,0,2027,Boeing 737,248,1043.23,7038.55,6175.33,24459.49,9/20/2023,North America
117117,IndiGo,IN4908,DOH,ATL,Doha,Atlanta,5/30/2023 23:19,5/31/2023 8:57,6,0,1877,Boeing 787,160,489.01,4887.46,7123.88,26683.94,5/30/2023,Middle East
117118,Southwest Airlines,SO3654,ATL,DXB,Atlanta,Dubai,4/9/2023 2:25,4/9/2023 7:15,0,0,6842,Boeing 737 MAX,258,1045.87,19014.25,4989.65,32290.25,4/9/2023,North America
117119,IndiGo,IN3453,DXB,JFK,Dubai,New York,4/2/2023 12:05,4/2/2023 23:46,12,4,557,Airbus A320,236,832.18,2485.21,7605.86,22640.62,4/2/2023,Middle East
117120,Southwest Airlines,SO5288,ORD,CDG,Chicago,Paris,2/20/2023 0:06,2/20/2023 8:57,0,40,8704,Boeing 737 MAX,201,722.02,27102.59,7070.38,40103.77,2/20/2023,North America
117121,Lufthansa,LU9528,LHR,SYD,London,Sydney,4/22/2024 12:50,4/23/2024 1:02,5,13,10243,Airbus A320,181,478.11,41776.1,5211.13,58078.17,4/22/2024,Europe
117122,Delta Air Lines,DE9988,LHR,JFK,London,New York,5/11/2023 5:03,5/11/2023 17:44,0,0,10116,Boeing 777,290,621.55,36390.63,7107.48,57292.1,5/11/2023,Europe
117123,Lufthansa,LU8210,SIN,DOH,Singapore,Doha,11/29/2024 6:39,11/29/2024 16:39,16,2,4958,Airbus A321,283,1022.32,17233.75,7370.04,36125.4,11/29/2024,Asia
117124,IndiGo,IN2993,DEL,JFK,Delhi,New York,9/26/2023 1:00,9/26/2023 3:20,10,22,3002,Airbus A350,290,180.5,9257.69,2257.33,16044.74,9/26/2023,Asia
117125,United Airlines,UN7995,CDG,BLR,Paris,Bangalore,10/15/2023 12:19,10/16/2023 0:26,0,0,6697,Boeing 737 MAX,179,796.07,20590.36,7453.54,41988.61,10/15/2023,Europe
117126,American Airlines,AM856,ORD,LAX,Chicago,Los Angeles,12/3/2023 3:48,12/3/2023 5:05,0,33,9059,Boeing 777,151,982.13,24572.73,4037.45,42047.63,12/3/2023,North America
117127,Qatar Airways,QA3154,ORD,SIN,Chicago,Singapore,11/26/2024 11:51,11/26/2024 20:24,28,19,9572,Boeing 787,134,923.87,30978.63,5860.86,41544.73,11/26/2024,North America
117128,American Airlines,AM8707,LAX,BLR,Los Angeles,Bangalore,12/11/2023 13:32,12/11/2023 17:01,1,0,10759,Airbus A321,145,880.77,31441.19,4943.93,45166.31,12/11/2023,North America
117129,Qatar Airways,QA513,ORD,BLR,Chicago,Bangalore,9/9/2024 0:32,9/9/2024 4:20,4,6,2488,Boeing 737 MAX,282,612.98,10748.46,7411.04,33072.64,9/9/2024,North America
117130,American Airlines,AM6290,DXB,LAX,Dubai,Los Angeles,3/11/2023 14:58,3/11/2023 16:43,0,0,5678,Airbus A350,151,1161,22082.62,6382.42,33045.24,3/11/2023,Middle East
117131,American Airlines,AM4421,ORD,SIN,Chicago,Singapore,8/14/2023 11:15,8/14/2023 20:43,0,19,2239,Airbus A320,188,1163.28,8569.21,4748.01,26400.25,8/14/2023,North America
117132,Qatar Airways,QA2729,ATL,CDG,Atlanta,Paris,5/18/2023 4:11,5/18/2023 13:26,0,13,7283,Boeing 787,115,1048.83,28549.54,5586.59,39598.63,5/18/2023,North America
117133,Qatar Airways,QA5475,DXB,SIN,Dubai,Singapore,1/1/2024 8:45,1/1/2024 22:35,2,18,11711,Boeing 737,142,869.94,30155.28,7303.39,43655.11,1/1/2024,Middle East
117134,IndiGo,IN8449,LAX,DEL,Los Angeles,Delhi,1/16/2024 20:18,1/17/2024 2:33,16,3,1712,Airbus A350,142,485.89,7428.83,5749.81,26920.09,1/16/2024,North America
117135,Qatar Airways,QA7737,ORD,JFK,Chicago,New York,10/25/2024 2:40,10/25/2024 12:08,12,6,9927,Airbus A320,177,1179.65,25941.99,7858.96,37993.87,10/25/2024,North America
117136,IndiGo,IN7611,JFK,ATL,New York,Atlanta,10/9/2024 22:20,10/10/2024 12:07,0,25,4618,Airbus A321,234,495.61,11730.71,2082.83,27260.58,10/9/2024,North America
117137,American Airlines,AM4816,CDG,LHR,Paris,London,12/11/2023 13:41,12/12/2023 3:43,1,6,6180,Boeing 787,139,167.13,23628.87,4322.66,39733.79,12/11/2023,Europe
117138,Southwest Airlines,SO8771,LHR,JFK,London,New York,4/13/2024 3:15,4/13/2024 5:33,0,12,3815,Boeing 787,87,542.74,11746.39,7971.08,31137.59,4/13/2024,Europe
117139,Qatar Airways,QA6971,JFK,SIN,New York,Singapore,12/19/2023 15:00,12/20/2023 1:12,0,0,7907,Boeing 787,206,204.92,28063.08,4921.43,36584.16,12/19/2023,North America
117140,Emirates,EM329,BLR,ATL,Bangalore,Atlanta,7/4/2024 23:28,7/5/2024 3:49,0,5,6543,Boeing 787,163,996.54,26961.83,6600.06,39718.21,7/4/2024,Asia
117141,Delta Air Lines,DE1566,SIN,JFK,Singapore,New York,4/10/2024 1:21,4/10/2024 14:14,0,20,7024,Boeing 777,110,318.47,19629.74,3770.08,36157.93,4/10/2024,Asia
117142,Southwest Airlines,SO1289,DXB,ATL,Dubai,Atlanta,3/2/2024 7:54,3/2/2024 16:35,9,0,9991,Boeing 787,206,194.63,25412.24,4253.48,35410.45,3/2/2024,Middle East
117143,Southwest Airlines,SO1888,DEL,JFK,Delhi,New York,4/2/2023 22:53,4/3/2023 13:13,0,15,8878,Boeing 777,172,682.41,27948.72,3828.78,42895.81,4/2/2023,Asia
117144,American Airlines,AM5429,SIN,DOH,Singapore,Doha,1/7/2023 21:43,1/8/2023 4:33,0,31,2502,Boeing 787,270,118.9,10954.94,3221.08,17398.33,1/7/2023,Asia
117145,IndiGo,IN464,SYD,CDG,Sydney,Paris,6/26/2024 23:04,6/27/2024 6:27,19,35,10132,Airbus A321,207,96.86,27052.11,5878.94,43811.37,6/26/2024,Australia
117146,Qatar Airways,QA3694,ATL,SIN,Atlanta,Singapore,7/22/2024 3:35,7/22/2024 10:25,12,27,7474,Boeing 777,192,1116.16,28331.32,2094.97,42903.38,7/22/2024,North America
117147,Emirates,EM5898,LAX,DXB,Los Angeles,Dubai,8/1/2023 11:49,8/1/2023 14:56,19,0,2827,Boeing 777,149,231.16,7125.25,3388.98,14119.51,8/1/2023,North America
117148,Emirates,EM8889,ORD,SIN,Chicago,Singapore,3/5/2023 16:13,3/6/2023 0:47,13,0,2037,Airbus A321,293,358.89,8565.04,7839.9,30325.4,3/5/2023,North America
117149,United Airlines,UN9646,LAX,SYD,Los Angeles,Sydney,9/15/2024 21:22,9/16/2024 1:16,51,6,6240,Airbus A320,132,288.29,25380.25,2848.72,35651.08,9/15/2024,North America
117150,United Airlines,UN5216,SIN,DEL,Singapore,Delhi,8/18/2023 5:22,8/18/2023 11:02,10,15,4080,Boeing 777,181,456.6,14160.9,5487.61,29153.13,8/18/2023,Asia
117151,Delta Air Lines,DE6301,CDG,DEL,Paris,Delhi,2/4/2024 20:48,2/5/2024 4:13,0,31,1218,Boeing 777,291,1090.28,3054.06,3986.59,19441.93,2/4/2024,Europe
117152,Lufthansa,LU6827,JFK,SIN,New York,Singapore,10/21/2023 2:40,10/21/2023 6:52,0,0,10766,Boeing 737 MAX,210,177.92,43729.8,3046.23,57123.03,10/21/2023,North America
117153,American Airlines,AM3726,ATL,JFK,Atlanta,New York,9/29/2024 23:32,9/30/2024 13:10,6,0,9778,Boeing 777,269,210.1,31303.17,5892.7,51552.69,9/29/2024,North America
117154,United Airlines,UN7364,ATL,ORD,Atlanta,Chicago,10/14/2024 19:56,10/15/2024 2:31,41,3,11476,Boeing 787,267,570.34,41359.81,6295.19,62492.77,10/14/2024,North America
117155,Emirates,EM2116,DXB,ORD,Dubai,Chicago,7/18/2024 13:48,7/19/2024 0:29,0,11,5893,Airbus A321,111,1076.25,19093.93,7346.19,29533.27,7/18/2024,Middle East
117156,Qatar Airways,QA7256,SYD,DXB,Sydney,Dubai,9/16/2023 20:25,9/16/2023 23:02,21,0,9267,Boeing 787,289,1046.99,30800.12,4605.88,41068.77,9/16/2023,Australia
117157,American Airlines,AM951,LHR,SYD,London,Sydney,6/5/2024 7:09,6/5/2024 20:28,0,6,7059,Airbus A321,113,1060.85,23667.98,5974.81,39766.05,6/5/2024,Europe
117158,Emirates,EM3548,SYD,JFK,Sydney,New York,7/25/2024 20:47,7/26/2024 11:00,0,0,4152,Boeing 737 MAX,214,482.11,10428.47,5749.64,24749.31,7/25/2024,Australia
117159,Emirates,EM9682,SIN,DOH,Singapore,Doha,2/6/2023 8:10,2/6/2023 10:14,0,10,9475,Airbus A320,102,645.57,39775.46,5618.87,55773.74,2/6/2023,Asia
117160,American Airlines,AM3476,DXB,LHR,Dubai,London,9/25/2024 18:28,9/26/2024 0:30,28,16,319,Airbus A321,135,1168.94,838.76,2792,10798.43,9/25/2024,Middle East
117161,IndiGo,IN9177,ORD,DEL,Chicago,Delhi,2/5/2024 10:44,2/5/2024 14:27,0,19,2264,Boeing 777,184,907.95,10128.66,5875.67,26367.13,2/5/2024,North America
117162,American Airlines,AM2179,DOH,SIN,Doha,Singapore,6/28/2024 3:49,6/28/2024 5:56,25,33,10404,Boeing 737,149,631.54,36721.9,3562.74,50830.63,6/28/2024,Middle East
117163,Qatar Airways,QA8326,DXB,BLR,Dubai,Bangalore,12/6/2023 13:58,12/6/2023 23:55,0,6,11179,Boeing 737,288,227.67,42316.18,5841.13,56656.73,12/6/2023,Middle East
117164,United Airlines,UN206,SIN,ATL,Singapore,Atlanta,10/16/2024 1:31,10/16/2024 6:52,21,0,1623,Boeing 737 MAX,82,967.95,5448.36,6192.46,15001.73,10/16/2024,Asia
117165,IndiGo,IN5784,DEL,ATL,Delhi,Atlanta,7/19/2024 18:43,7/20/2024 7:41,21,7,8028,Boeing 787,132,530.24,31117.57,5129.57,42967.44,7/19/2024,Asia
117166,Emirates,EM3591,DEL,DOH,Delhi,Doha,11/25/2023 22:26,11/26/2023 9:01,0,0,9016,Airbus A350,207,351.12,23799.73,7608.27,45744.02,11/25/2023,Asia
117167,Lufthansa,LU4305,JFK,LHR,New York,London,10/21/2024 15:12,10/21/2024 22:25,34,0,917,Boeing 777,252,558.8,3030.95,2707.21,14883.55,10/21/2024,North America
117168,United Airlines,UN7829,SIN,DOH,Singapore,Doha,2/11/2023 9:08,2/11/2023 13:28,0,14,5812,Boeing 737,208,721.64,25212.07,7660.74,41469.24,2/11/2023,Asia
117169,Delta Air Lines,DE3263,BLR,LHR,Bangalore,London,7/12/2023 9:48,7/12/2023 13:07,9,0,9910,Airbus A321,138,1098.77,43856.76,4831.9,54268.7,7/12/2023,Asia
117170,American Airlines,AM9703,DXB,LHR,Dubai,London,9/7/2024 23:54,9/8/2024 8:47,0,0,3533,Airbus A350,91,1090.09,10776.68,4282.53,20144.59,9/7/2024,Middle East
117171,American Airlines,AM7599,LAX,LHR,Los Angeles,London,1/1/2024 19:26,1/2/2024 5:55,0,53,4209,Airbus A321,241,125.24,17279.69,6482.36,35003.55,1/1/2024,North America
117172,Lufthansa,LU3153,DEL,CDG,Delhi,Paris,3/16/2023 9:57,3/16/2023 20:02,3,0,6945,Boeing 787,242,771.61,21882.96,6751.48,40847.88,3/16/2023,Asia
117173,Delta Air Lines,DE5894,SIN,LAX,Singapore,Los Angeles,7/22/2024 11:29,7/22/2024 20:38,50,23,10148,Airbus A321,163,706.25,32327.69,7021.36,42864.62,7/22/2024,Asia
117174,American Airlines,AM2740,SYD,JFK,Sydney,New York,4/23/2024 4:22,4/23/2024 16:36,24,0,6146,Airbus A320,81,144.56,26531.1,5071.89,39781.46,4/23/2024,Australia
117175,Emirates,EM8254,JFK,ATL,New York,Atlanta,9/22/2024 14:21,9/23/2024 4:02,33,22,11187,Boeing 737 MAX,169,919.14,34270.37,3430.2,46352.32,9/22/2024,North America
